"OHRTHR06",2,0.0,1.0,3,59.80326,0.01923979,0.000000906732,5.947552E-10,,,,,,;
"OHRTHR07",1,0.0,1.0,3,59.83645,0.01924911,0.0000008542971,6.334189E-10,,,,,,;
"OHRTHR07",2,0.0,1.0,3,59.84844,0.01919444,0.000001030792,5.134436E-10,,,,,,;
"OHRTHR08",1,0.0,1.0,3,59.75356,0.01922813,0.0000009756708,5.458158E-10,,,,,,;
"OHRTHR08",2,0.0,1.0,3,59.91275,0.01923027,0.000000889384,5.899839E-10,,,,,,;
"OHRTHR09",1,0.0,1.0,3,59.9563,0.01924979,0.0000007797993,6.595355E-10,,,,,,;
"OHRTHR09",2,0.0,1.0,3,59.78373,0.01920007,0.0000009732562,5.647182E-10,,,,,,;
"OHRTHR10",1,0.0,1.0,3,59.76032,0.01925139,0.000000863543,6.357145E-10,,,,,,;
"OHRTHR10",2,0.0,1.0,3,59.86611,0.01919621,0.0000009633,5.621484E-10,,,,,,;
"OHRTHR11",1,0.0,1.0,3,59.78115,0.01920002,0.000000972876,5.511895E-10,,,,,,;
"OHRTHR11",2,0.0,1.0,3,59.70182,0.01927589,0.0000008520205,6.406181E-10,,,,,,;
"OHRTHR12",1,0.0,1.0,3,59.71822,0.01928603,0.0000007916297,6.770641E-10,,,,,,;
"OHRTHR12",2,0.0,1.0,3,59.79769,0.01921282,0.0000009226167,6.042765E-10,,,,,,;
"OHRTHR13",1,0.0,1.0,3,59.89373,0.01921496,0.0000009005613,5.790144E-10,,,,,,;
"OHRTHR13",2,0.0,1.0,3,59.81622,0.01925747,0.0000008434932,6.446258E-10,,,,,,;
"OHRTHR14",1,0.0,1.0,3,59.7829,0.01925084,0.0000008611368,6.350838E-10,,,,,,;
"OHRTHR14",2,0.0,1.0,3,59.74048,0.01922241,0.0000009222305,0.00000000059775,,,,,,;
"OHRTHR18",1,0.0,1.0,3,59.84009,0.01930098,0.0000007157494,7.041536E-10,,,,,,;
"OHRTHR18",2,0.0,1.0,3,59.94531,0.01920664,0.0000008960392,5.906813E-10,,,,,,;
"OHRTHR20",1,0.0,1.0,3,59.93462,0.01917911,0.000001029933,4.996928E-10,,,,,,;
"OHRTHR20",2,0.0,1.0,3,59.78927,0.0191971,0.0000009721875,5.642846E-10,,,,,,;
"OHRTHR21",1,0.0,1.0,3,59.90393,0.01921539,0.0000008551937,6.326594E-10,,,,,,;
"OHRTHR21",2,0.0,1.0,3,59.9207,0.01917787,0.0000009637182,5.617181E-10,,,,,,;
"OHRTHR22",1,0.0,1.0,3,59.87505,0.01925143,0.0000008370653,0.00000000062266,,,,,,;
"OHRTHR22",2,0.0,1.0,3,59.87939,0.0192146,0.00000090761,5.936467E-10,,,,,,;
"OHRTHR23",1,0.0,1.0,3,59.8551,0.01919784,0.0000009132224,5.819751E-10,,,,,,;
"OHRTHR23",2,0.0,1.0,3,59.88324,0.01926708,0.0000007797347,6.738153E-10,,,,,,;
"OHRTHR24",1,0.0,1.0,3,59.83953,0.01921326,0.0000009110749,5.816071E-10,,,,,,;
"OHRTHR24",2,0.0,1.0,3,59.80141,0.01928569,0.0000008323649,6.358269E-10,,,,,,;
"OHRTHR25",1,0.0,1.0,3,59.89296,0.0192435,0.0000008555213,6.334811E-10,,,,,,;
"OHRTHR25",2,0.0,1.0,3,59.89793,0.01923825,0.0000009089758,5.950522E-10,,,,,,;
"OHRTHR26",1,0.0,1.0,3,59.80433,0.01925629,0.0000008580202,6.345314E-10,,,,,,;
"OHRTHR26",2,0.0,1.0,3,59.83109,0.01920423,0.000001021363,5.112739E-10,,,,,,;
"OHRTHR27",1,0.0,1.0,3,59.86765,0.01920782,0.0000009651784,5.493039E-10,,,,,,;
"OHRTHR27",2,0.0,1.0,3,59.83784,0.01924338,0.0000008864556,0.00000000058974,,,,,,;
"OHRTHR29",1,0.0,1.0,3,59.86892,0.01922963,0.0000008577593,6.336258E-10,,,,,,;
"OHRTHR29",2,0.0,1.0,3,59.85144,0.01920539,0.000001024547,5.120677E-10,,,,,,;
"OHRTHR30",1,0.0,1.0,3,59.84747,0.01922058,0.0000009143091,5.823151E-10,,,,,,;
"OHRTHR30",2,0.0,1.0,3,59.80499,0.01922739,0.0000009107656,5.951789E-10,,,,,,;
"OHRTHR31",1,0.0,1.0,3,59.74051,0.01925917,0.0000008577393,6.344688E-10,,,,,,;
"OHRTHR31",2,0.0,1.0,3,59.79148,0.01923573,0.0000008992607,5.925342E-10,,,,,,;
"OHRTHR33",1,0.0,1.0,3,59.80385,0.01919361,0.000000972709,5.511538E-10,,,,,,;
"OHRTHR33",2,0.0,1.0,3,59.71546,0.01922774,0.0000009194039,5.975053E-10,,,,,,;
"OHRTHR34",1,0.0,1.0,3,59.77752,0.01925344,0.0000007864185,6.619047E-10,,,,,,;
